split,matched_group_id,family,instance_index,easy_instance_id,medium_instance_id,hard_instance_id,easy_map_file,medium_map_file,hard_map_file
train,terrain_plateau_035,plateau,35,terrain_plateau_035_easy,terrain_plateau_035_medium,terrain_plateau_035_hard,maps/plateau/terrain_plateau_035_easy.json,maps/plateau/terrain_plateau_035_medium.json,maps/plateau/terrain_plateau_035_hard.json
train,terrain_plateau_036,plateau,36,terrain_plateau_036_easy,terrain_plateau_036_medium,terrain_plateau_036_hard,maps/plateau/terrain_plateau_036_easy.json,maps/plateau/terrain_plateau_036_medium.json,maps/plateau/terrain_plateau_036_hard.json
train,terrain_plateau_038,plateau,38,terrain_plateau_038_easy,terrain_plateau_038_medium,terrain_plateau_038_hard,maps/plateau/terrain_plateau_038_easy.json,maps/plateau/terrain_plateau_038_medium.json,maps/plateau/terrain_plateau_038_hard.json
train,terrain_plateau_039,plateau,39,terrain_plateau_039_easy,terrain_plateau_039_medium,terrain_plateau_039_hard,maps/plateau/terrain_plateau_039_easy.json,maps/plateau/terrain_plateau_039_medium.json,maps/plateau/terrain_plateau_039_hard.json
train,terrain_plateau_040,plateau,40,terrain_plateau_040_easy,terrain_plateau_040_medium,terrain_plateau_040_hard,maps/plateau/terrain_plateau_040_easy.json,maps/plateau/terrain_plateau_040_medium.json,maps/plateau/terrain_plateau_040_hard.json
train,terrain_plateau_043,plateau,43,terrain_plateau_043_easy,terrain_plateau_043_medium,terrain_plateau_043_hard,maps/plateau/terrain_plateau_043_easy.json,maps/plateau/terrain_plateau_043_medium.json,maps/plateau/terrain_plateau_043_hard.json
train,terrain_plateau_044,plateau,44,terrain_plateau_044_easy,terrain_plateau_044_medium,terrain_plateau_044_hard,maps/plateau/terrain_plateau_044_easy.json,maps/plateau/terrain_plateau_044_medium.json,maps/plateau/terrain_plateau_044_hard.json
train,terrain_plateau_045,plateau,45,terrain_plateau_045_easy,terrain_plateau_045_medium,terrain_plateau_045_hard,maps/plateau/terrain_plateau_045_easy.json,maps/plateau/terrain_plateau_045_medium.json,maps/plateau/terrain_plateau_045_hard.json
train,terrain_plateau_046,plateau,46,terrain_plateau_046_easy,terrain_plateau_046_medium,terrain_plateau_046_hard,maps/plateau/terrain_plateau_046_easy.json,maps/plateau/terrain_plateau_046_medium.json,maps/plateau/terrain_plateau_046_hard.json
train,terrain_plateau_047,plateau,47,terrain_plateau_047_easy,terrain_plateau_047_medium,terrain_plateau_047_hard,maps/plateau/terrain_plateau_047_easy.json,maps/plateau/terrain_plateau_047_medium.json,maps/plateau/terrain_plateau_047_hard.json
train,terrain_plateau_049,plateau,49,terrain_plateau_049_easy,terrain_plateau_049_medium,terrain_plateau_049_hard,maps/plateau/terrain_plateau_049_easy.json,maps/plateau/terrain_plateau_049_medium.json,maps/plateau/terrain_plateau_049_hard.json
train,terrain_plateau_051,plateau,51,terrain_plateau_051_easy,terrain_plateau_051_medium,terrain_plateau_051_hard,maps/plateau/terrain_plateau_051_easy.json,maps/plateau/terrain_plateau_051_medium.json,maps/plateau/terrain_plateau_051_hard.json
train,terrain_plateau_053,plateau,53,terrain_plateau_053_easy,terrain_plateau_053_medium,terrain_plateau_053_hard,maps/plateau/terrain_plateau_053_easy.json,maps/plateau/terrain_plateau_053_medium.json,maps/plateau/terrain_plateau_053_hard.json
train,terrain_plateau_054,plateau,54,terrain_plateau_054_easy,terrain_plateau_054_medium,terrain_plateau_054_hard,maps/plateau/terrain_plateau_054_easy.json,maps/plateau/terrain_plateau_054_medium.json,maps/plateau/terrain_plateau_054_hard.json
train,terrain_plateau_055,plateau,55,terrain_plateau_055_easy,terrain_plateau_055_medium,terrain_plateau_055_hard,maps/plateau/terrain_plateau_055_easy.json,maps/plateau/terrain_plateau_055_medium.json,maps/plateau/terrain_plateau_055_hard.json
train,terrain_plateau_056,plateau,56,terrain_plateau_056_easy,terrain_plateau_056_medium,terrain_plateau_056_hard,maps/plateau/terrain_plateau_056_easy.json,maps/plateau/terrain_plateau_056_medium.json,maps/plateau/terrain_plateau_056_hard.json
train,terrain_plateau_058,plateau,58,terrain_plateau_058_easy,terrain_plateau_058_medium,terrain_plateau_058_hard,maps/plateau/terrain_plateau_058_easy.json,maps/plateau/terrain_plateau_058_medium.json,maps/plateau/terrain_plateau_058_hard.json
train,terrain_plateau_060,plateau,60,terrain_plateau_060_easy,terrain_plateau_060_medium,terrain_plateau_060_hard,maps/plateau/terrain_plateau_060_easy.json,maps/plateau/terrain_plateau_060_medium.json,maps/plateau/terrain_plateau_060_hard.json
train,terrain_plateau_061,plateau,61,terrain_plateau_061_easy,terrain_plateau_061_medium,terrain_plateau_061_hard,maps/plateau/terrain_plateau_061_easy.json,maps/plateau/terrain_plateau_061_medium.json,maps/plateau/terrain_plateau_061_hard.json
train,terrain_plateau_062,plateau,62,terrain_plateau_062_easy,terrain_plateau_062_medium,terrain_plateau_062_hard,maps/plateau/terrain_plateau_062_easy.json,maps/plateau/terrain_plateau_062_medium.json,maps/plateau/terrain_plateau_062_hard.json
train,terrain_plateau_065,plateau,65,terrain_plateau_065_easy,terrain_plateau_065_medium,terrain_plateau_065_hard,maps/plateau/terrain_plateau_065_easy.json,maps/plateau/terrain_plateau_065_medium.json,maps/plateau/terrain_plateau_065_hard.json
train,terrain_plateau_066,plateau,66,terrain_plateau_066_easy,terrain_plateau_066_medium,terrain_plateau_066_hard,maps/plateau/terrain_plateau_066_easy.json,maps/plateau/terrain_plateau_066_medium.json,maps/plateau/terrain_plateau_066_hard.json
train,terrain_plateau_068,plateau,68,terrain_plateau_068_easy,terrain_plateau_068_medium,terrain_plateau_068_hard,maps/plateau/terrain_plateau_068_easy.json,maps/plateau/terrain_plateau_068_medium.json,maps/plateau/terrain_plateau_068_hard.json
train,terrain_plateau_069,plateau,69,terrain_plateau_069_easy,terrain_plateau_069_medium,terrain_plateau_069_hard,maps/plateau/terrain_plateau_069_easy.json,maps/plateau/terrain_plateau_069_medium.json,maps/plateau/terrain_plateau_069_hard.json
train,terrain_plateau_070,plateau,70,terrain_plateau_070_easy,terrain_plateau_070_medium,terrain_plateau_070_hard,maps/plateau/terrain_plateau_070_easy.json,maps/plateau/terrain_plateau_070_medium.json,maps/plateau/terrain_plateau_070_hard.json
train,terrain_plateau_071,plateau,71,terrain_plateau_071_easy,terrain_plateau_071_medium,terrain_plateau_071_hard,maps/plateau/terrain_plateau_071_easy.json,maps/plateau/terrain_plateau_071_medium.json,maps/plateau/terrain_plateau_071_hard.json
train,terrain_plateau_072,plateau,72,terrain_plateau_072_easy,terrain_plateau_072_medium,terrain_plateau_072_hard,maps/plateau/terrain_plateau_072_easy.json,maps/plateau/terrain_plateau_072_medium.json,maps/plateau/terrain_plateau_072_hard.json
train,terrain_plateau_073,plateau,73,terrain_plateau_073_easy,terrain_plateau_073_medium,terrain_plateau_073_hard,maps/plateau/terrain_plateau_073_easy.json,maps/plateau/terrain_plateau_073_medium.json,maps/plateau/terrain_plateau_073_hard.json
train,terrain_plateau_074,plateau,74,terrain_plateau_074_easy,terrain_plateau_074_medium,terrain_plateau_074_hard,maps/plateau/terrain_plateau_074_easy.json,maps/plateau/terrain_plateau_074_medium.json,maps/plateau/terrain_plateau_074_hard.json
train,terrain_plateau_076,plateau,76,terrain_plateau_076_easy,terrain_plateau_076_medium,terrain_plateau_076_hard,maps/plateau/terrain_plateau_076_easy.json,maps/plateau/terrain_plateau_076_medium.json,maps/plateau/terrain_plateau_076_hard.json
train,terrain_plateau_077,plateau,77,terrain_plateau_077_easy,terrain_plateau_077_medium,terrain_plateau_077_hard,maps/plateau/terrain_plateau_077_easy.json,maps/plateau/terrain_plateau_077_medium.json,maps/plateau/terrain_plateau_077_hard.json
train,terrain_plateau_079,plateau,79,terrain_plateau_079_easy,terrain_plateau_079_medium,terrain_plateau_079_hard,maps/plateau/terrain_plateau_079_easy.json,maps/plateau/terrain_plateau_079_medium.json,maps/plateau/terrain_plateau_079_hard.json
train,terrain_plateau_080,plateau,80,terrain_plateau_080_easy,terrain_plateau_080_medium,terrain_plateau_080_hard,maps/plateau/terrain_plateau_080_easy.json,maps/plateau/terrain_plateau_080_medium.json,maps/plateau/terrain_plateau_080_hard.json
train,terrain_plateau_082,plateau,82,terrain_plateau_082_easy,terrain_plateau_082_medium,terrain_plateau_082_hard,maps/plateau/terrain_plateau_082_easy.json,maps/plateau/terrain_plateau_082_medium.json,maps/plateau/terrain_plateau_082_hard.json
train,terrain_plateau_083,plateau,83,terrain_plateau_083_easy,terrain_plateau_083_medium,terrain_plateau_083_hard,maps/plateau/terrain_plateau_083_easy.json,maps/plateau/terrain_plateau_083_medium.json,maps/plateau/terrain_plateau_083_hard.json
train,terrain_plateau_084,plateau,84,terrain_plateau_084_easy,terrain_plateau_084_medium,terrain_plateau_084_hard,maps/plateau/terrain_plateau_084_easy.json,maps/plateau/terrain_plateau_084_medium.json,maps/plateau/terrain_plateau_084_hard.json
train,terrain_plateau_085,plateau,85,terrain_plateau_085_easy,terrain_plateau_085_medium,terrain_plateau_085_hard,maps/plateau/terrain_plateau_085_easy.json,maps/plateau/terrain_plateau_085_medium.json,maps/plateau/terrain_plateau_085_hard.json
train,terrain_plateau_087,plateau,87,terrain_plateau_087_easy,terrain_plateau_087_medium,terrain_plateau_087_hard,maps/plateau/terrain_plateau_087_easy.json,maps/plateau/terrain_plateau_087_medium.json,maps/plateau/terrain_plateau_087_hard.json
train,terrain_plateau_088,plateau,88,terrain_plateau_088_easy,terrain_plateau_088_medium,terrain_plateau_088_hard,maps/plateau/terrain_plateau_088_easy.json,maps/plateau/terrain_plateau_088_medium.json,maps/plateau/terrain_plateau_088_hard.json
train,terrain_plateau_089,plateau,89,terrain_plateau_089_easy,terrain_plateau_089_medium,terrain_plateau_089_hard,maps/plateau/terrain_plateau_089_easy.json,maps/plateau/terrain_plateau_089_medium.json,maps/plateau/terrain_plateau_089_hard.json
train,terrain_plateau_091,plateau,91,terrain_plateau_091_easy,terrain_plateau_091_medium,terrain_plateau_091_hard,maps/plateau/terrain_plateau_091_easy.json,maps/plateau/terrain_plateau_091_medium.json,maps/plateau/terrain_plateau_091_hard.json
train,terrain_plateau_093,plateau,93,terrain_plateau_093_easy,terrain_plateau_093_medium,terrain_plateau_093_hard,maps/plateau/terrain_plateau_093_easy.json,maps/plateau/terrain_plateau_093_medium.json,maps/plateau/terrain_plateau_093_hard.json
train,terrain_plateau_095,plateau,95,terrain_plateau_095_easy,terrain_plateau_095_medium,terrain_plateau_095_hard,maps/plateau/terrain_plateau_095_easy.json,maps/plateau/terrain_plateau_095_medium.json,maps/plateau/terrain_plateau_095_hard.json
train,terrain_plateau_097,plateau,97,terrain_plateau_097_easy,terrain_plateau_097_medium,terrain_plateau_097_hard,maps/plateau/terrain_plateau_097_easy.json,maps/plateau/terrain_plateau_097_medium.json,maps/plateau/terrain_plateau_097_hard.json
train,terrain_plateau_098,plateau,98,terrain_plateau_098_easy,terrain_plateau_098_medium,terrain_plateau_098_hard,maps/plateau/terrain_plateau_098_easy.json,maps/plateau/terrain_plateau_098_medium.json,maps/plateau/terrain_plateau_098_hard.json
train,terrain_plateau_099,plateau,99,terrain_plateau_099_easy,terrain_plateau_099_medium,terrain_plateau_099_hard,maps/plateau/terrain_plateau_099_easy.json,maps/plateau/terrain_plateau_099_medium.json,maps/plateau/terrain_plateau_099_hard.json
train,terrain_plateau_100,plateau,100,terrain_plateau_100_easy,terrain_plateau_100_medium,terrain_plateau_100_hard,maps/plateau/terrain_plateau_100_easy.json,maps/plateau/terrain_plateau_100_medium.json,maps/plateau/terrain_plateau_100_hard.json
train,terrain_plateau_101,plateau,101,terrain_plateau_101_easy,terrain_plateau_101_medium,terrain_plateau_101_hard,maps/plateau/terrain_plateau_101_easy.json,maps/plateau/terrain_plateau_101_medium.json,maps/plateau/terrain_plateau_101_hard.json
train,terrain_plateau_102,plateau,102,terrain_plateau_102_easy,terrain_plateau_102_medium,terrain_plateau_102_hard,maps/plateau/terrain_plateau_102_easy.json,maps/plateau/terrain_plateau_102_medium.json,maps/plateau/terrain_plateau_102_hard.json
train,terrain_plateau_104,plateau,104,terrain_plateau_104_easy,terrain_plateau_104_medium,terrain_plateau_104_hard,maps/plateau/terrain_plateau_104_easy.json,maps/plateau/terrain_plateau_104_medium.json,maps/plateau/terrain_plateau_104_hard.json
train,terrain_plateau_109,plateau,109,terrain_plateau_109_easy,terrain_plateau_109_medium,terrain_plateau_109_hard,maps/plateau/terrain_plateau_109_easy.json,maps/plateau/terrain_plateau_109_medium.json,maps/plateau/terrain_plateau_109_hard.json
train,terrain_plateau_110,plateau,110,terrain_plateau_110_easy,terrain_plateau_110_medium,terrain_plateau_110_hard,maps/plateau/terrain_plateau_110_easy.json,maps/plateau/terrain_plateau_110_medium.json,maps/plateau/terrain_plateau_110_hard.json
train,terrain_plateau_111,plateau,111,terrain_plateau_111_easy,terrain_plateau_111_medium,terrain_plateau_111_hard,maps/plateau/terrain_plateau_111_easy.json,maps/plateau/terrain_plateau_111_medium.json,maps/plateau/terrain_plateau_111_hard.json
train,terrain_plateau_115,plateau,115,terrain_plateau_115_easy,terrain_plateau_115_medium,terrain_plateau_115_hard,maps/plateau/terrain_plateau_115_easy.json,maps/plateau/terrain_plateau_115_medium.json,maps/plateau/terrain_plateau_115_hard.json
train,terrain_plateau_116,plateau,116,terrain_plateau_116_easy,terrain_plateau_116_medium,terrain_plateau_116_hard,maps/plateau/terrain_plateau_116_easy.json,maps/plateau/terrain_plateau_116_medium.json,maps/plateau/terrain_plateau_116_hard.json
train,terrain_plateau_117,plateau,117,terrain_plateau_117_easy,terrain_plateau_117_medium,terrain_plateau_117_hard,maps/plateau/terrain_plateau_117_easy.json,maps/plateau/terrain_plateau_117_medium.json,maps/plateau/terrain_plateau_117_hard.json
train,terrain_plateau_118,plateau,118,terrain_plateau_118_easy,terrain_plateau_118_medium,terrain_plateau_118_hard,maps/plateau/terrain_plateau_118_easy.json,maps/plateau/terrain_plateau_118_medium.json,maps/plateau/terrain_plateau_118_hard.json
train,terrain_plateau_119,plateau,119,terrain_plateau_119_easy,terrain_plateau_119_medium,terrain_plateau_119_hard,maps/plateau/terrain_plateau_119_easy.json,maps/plateau/terrain_plateau_119_medium.json,maps/plateau/terrain_plateau_119_hard.json
train,terrain_plateau_122,plateau,122,terrain_plateau_122_easy,terrain_plateau_122_medium,terrain_plateau_122_hard,maps/plateau/terrain_plateau_122_easy.json,maps/plateau/terrain_plateau_122_medium.json,maps/plateau/terrain_plateau_122_hard.json
train,terrain_plateau_123,plateau,123,terrain_plateau_123_easy,terrain_plateau_123_medium,terrain_plateau_123_hard,maps/plateau/terrain_plateau_123_easy.json,maps/plateau/terrain_plateau_123_medium.json,maps/plateau/terrain_plateau_123_hard.json
train,terrain_plateau_124,plateau,124,terrain_plateau_124_easy,terrain_plateau_124_medium,terrain_plateau_124_hard,maps/plateau/terrain_plateau_124_easy.json,maps/plateau/terrain_plateau_124_medium.json,maps/plateau/terrain_plateau_124_hard.json
train,terrain_plateau_125,plateau,125,terrain_plateau_125_easy,terrain_plateau_125_medium,terrain_plateau_125_hard,maps/plateau/terrain_plateau_125_easy.json,maps/plateau/terrain_plateau_125_medium.json,maps/plateau/terrain_plateau_125_hard.json
train,terrain_plateau_126,plateau,126,terrain_plateau_126_easy,terrain_plateau_126_medium,terrain_plateau_126_hard,maps/plateau/terrain_plateau_126_easy.json,maps/plateau/terrain_plateau_126_medium.json,maps/plateau/terrain_plateau_126_hard.json
train,terrain_plateau_127,plateau,127,terrain_plateau_127_easy,terrain_plateau_127_medium,terrain_plateau_127_hard,maps/plateau/terrain_plateau_127_easy.json,maps/plateau/terrain_plateau_127_medium.json,maps/plateau/terrain_plateau_127_hard.json
train,terrain_plateau_128,plateau,128,terrain_plateau_128_easy,terrain_plateau_128_medium,terrain_plateau_128_hard,maps/plateau/terrain_plateau_128_easy.json,maps/plateau/terrain_plateau_128_medium.json,maps/plateau/terrain_plateau_128_hard.json
train,terrain_plateau_129,plateau,129,terrain_plateau_129_easy,terrain_plateau_129_medium,terrain_plateau_129_hard,maps/plateau/terrain_plateau_129_easy.json,maps/plateau/terrain_plateau_129_medium.json,maps/plateau/terrain_plateau_129_hard.json
train,terrain_plateau_130,plateau,130,terrain_plateau_130_easy,terrain_plateau_130_medium,terrain_plateau_130_hard,maps/plateau/terrain_plateau_130_easy.json,maps/plateau/terrain_plateau_130_medium.json,maps/plateau/terrain_plateau_130_hard.json
train,terrain_plateau_131,plateau,131,terrain_plateau_131_easy,terrain_plateau_131_medium,terrain_plateau_131_hard,maps/plateau/terrain_plateau_131_easy.json,maps/plateau/terrain_plateau_131_medium.json,maps/plateau/terrain_plateau_131_hard.json
train,terrain_plateau_132,plateau,132,terrain_plateau_132_easy,terrain_plateau_132_medium,terrain_plateau_132_hard,maps/plateau/terrain_plateau_132_easy.json,maps/plateau/terrain_plateau_132_medium.json,maps/plateau/terrain_plateau_132_hard.json
train,terrain_plateau_135,plateau,135,terrain_plateau_135_easy,terrain_plateau_135_medium,terrain_plateau_135_hard,maps/plateau/terrain_plateau_135_easy.json,maps/plateau/terrain_plateau_135_medium.json,maps/plateau/terrain_plateau_135_hard.json
train,terrain_plateau_136,plateau,136,terrain_plateau_136_easy,terrain_plateau_136_medium,terrain_plateau_136_hard,maps/plateau/terrain_plateau_136_easy.json,maps/plateau/terrain_plateau_136_medium.json,maps/plateau/terrain_plateau_136_hard.json
train,terrain_plateau_137,plateau,137,terrain_plateau_137_easy,terrain_plateau_137_medium,terrain_plateau_137_hard,maps/plateau/terrain_plateau_137_easy.json,maps/plateau/terrain_plateau_137_medium.json,maps/plateau/terrain_plateau_137_hard.json
train,terrain_plateau_139,plateau,139,terrain_plateau_139_easy,terrain_plateau_139_medium,terrain_plateau_139_hard,maps/plateau/terrain_plateau_139_easy.json,maps/plateau/terrain_plateau_139_medium.json,maps/plateau/terrain_plateau_139_hard.json
train,terrain_plateau_140,plateau,140,terrain_plateau_140_easy,terrain_plateau_140_medium,terrain_plateau_140_hard,maps/plateau/terrain_plateau_140_easy.json,maps/plateau/terrain_plateau_140_medium.json,maps/plateau/terrain_plateau_140_hard.json
train,terrain_plateau_141,plateau,141,terrain_plateau_141_easy,terrain_plateau_141_medium,terrain_plateau_141_hard,maps/plateau/terrain_plateau_141_easy.json,maps/plateau/terrain_plateau_141_medium.json,maps/plateau/terrain_plateau_141_hard.json
train,terrain_plateau_142,plateau,142,terrain_plateau_142_easy,terrain_plateau_142_medium,terrain_plateau_142_hard,maps/plateau/terrain_plateau_142_easy.json,maps/plateau/terrain_plateau_142_medium.json,maps/plateau/terrain_plateau_142_hard.json
train,terrain_plateau_143,plateau,143,terrain_plateau_143_easy,terrain_plateau_143_medium,terrain_plateau_143_hard,maps/plateau/terrain_plateau_143_easy.json,maps/plateau/terrain_plateau_143_medium.json,maps/plateau/terrain_plateau_143_hard.json
train,terrain_plateau_144,plateau,144,terrain_plateau_144_easy,terrain_plateau_144_medium,terrain_plateau_144_hard,maps/plateau/terrain_plateau_144_easy.json,maps/plateau/terrain_plateau_144_medium.json,maps/plateau/terrain_plateau_144_hard.json
train,terrain_plateau_145,plateau,145,terrain_plateau_145_easy,terrain_plateau_145_medium,terrain_plateau_145_hard,maps/plateau/terrain_plateau_145_easy.json,maps/plateau/terrain_plateau_145_medium.json,maps/plateau/terrain_plateau_145_hard.json
train,terrain_plateau_146,plateau,146,terrain_plateau_146_easy,terrain_plateau_146_medium,terrain_plateau_146_hard,maps/plateau/terrain_plateau_146_easy.json,maps/plateau/terrain_plateau_146_medium.json,maps/plateau/terrain_plateau_146_hard.json
train,terrain_plateau_147,plateau,147,terrain_plateau_147_easy,terrain_plateau_147_medium,terrain_plateau_147_hard,maps/plateau/terrain_plateau_147_easy.json,maps/plateau/terrain_plateau_147_medium.json,maps/plateau/terrain_plateau_147_hard.json
train,terrain_plateau_148,plateau,148,terrain_plateau_148_easy,terrain_plateau_148_medium,terrain_plateau_148_hard,maps/plateau/terrain_plateau_148_easy.json,maps/plateau/terrain_plateau_148_medium.json,maps/plateau/terrain_plateau_148_hard.json
train,terrain_plateau_149,plateau,149,terrain_plateau_149_easy,terrain_plateau_149_medium,terrain_plateau_149_hard,maps/plateau/terrain_plateau_149_easy.json,maps/plateau/terrain_plateau_149_medium.json,maps/plateau/terrain_plateau_149_hard.json
train,terrain_plateau_151,plateau,151,terrain_plateau_151_easy,terrain_plateau_151_medium,terrain_plateau_151_hard,maps/plateau/terrain_plateau_151_easy.json,maps/plateau/terrain_plateau_151_medium.json,maps/plateau/terrain_plateau_151_hard.json
train,terrain_plateau_152,plateau,152,terrain_plateau_152_easy,terrain_plateau_152_medium,terrain_plateau_152_hard,maps/plateau/terrain_plateau_152_easy.json,maps/plateau/terrain_plateau_152_medium.json,maps/plateau/terrain_plateau_152_hard.json
train,terrain_plateau_153,plateau,153,terrain_plateau_153_easy,terrain_plateau_153_medium,terrain_plateau_153_hard,maps/plateau/terrain_plateau_153_easy.json,maps/plateau/terrain_plateau_153_medium.json,maps/plateau/terrain_plateau_153_hard.json
train,terrain_plateau_154,plateau,154,terrain_plateau_154_easy,terrain_plateau_154_medium,terrain_plateau_154_hard,maps/plateau/terrain_plateau_154_easy.json,maps/plateau/terrain_plateau_154_medium.json,maps/plateau/terrain_plateau_154_hard.json
train,terrain_plateau_155,plateau,155,terrain_plateau_155_easy,terrain_plateau_155_medium,terrain_plateau_155_hard,maps/plateau/terrain_plateau_155_easy.json,maps/plateau/terrain_plateau_155_medium.json,maps/plateau/terrain_plateau_155_hard.json
train,terrain_plateau_156,plateau,156,terrain_plateau_156_easy,terrain_plateau_156_medium,terrain_plateau_156_hard,maps/plateau/terrain_plateau_156_easy.json,maps/plateau/terrain_plateau_156_medium.json,maps/plateau/terrain_plateau_156_hard.json
train,terrain_plateau_158,plateau,158,terrain_plateau_158_easy,terrain_plateau_158_medium,terrain_plateau_158_hard,maps/plateau/terrain_plateau_158_easy.json,maps/plateau/terrain_plateau_158_medium.json,maps/plateau/terrain_plateau_158_hard.json
train,terrain_plateau_160,plateau,160,terrain_plateau_160_easy,terrain_plateau_160_medium,terrain_plateau_160_hard,maps/plateau/terrain_plateau_160_easy.json,maps/plateau/terrain_plateau_160_medium.json,maps/plateau/terrain_plateau_160_hard.json
train,terrain_plateau_161,plateau,161,terrain_plateau_161_easy,terrain_plateau_161_medium,terrain_plateau_161_hard,maps/plateau/terrain_plateau_161_easy.json,maps/plateau/terrain_plateau_161_medium.json,maps/plateau/terrain_plateau_161_hard.json
train,terrain_plateau_162,plateau,162,terrain_plateau_162_easy,terrain_plateau_162_medium,terrain_plateau_162_hard,maps/plateau/terrain_plateau_162_easy.json,maps/plateau/terrain_plateau_162_medium.json,maps/plateau/terrain_plateau_162_hard.json
train,terrain_plateau_163,plateau,163,terrain_plateau_163_easy,terrain_plateau_163_medium,terrain_plateau_163_hard,maps/plateau/terrain_plateau_163_easy.json,maps/plateau/terrain_plateau_163_medium.json,maps/plateau/terrain_plateau_163_hard.json
train,terrain_plateau_165,plateau,165,terrain_plateau_165_easy,terrain_plateau_165_medium,terrain_plateau_165_hard,maps/plateau/terrain_plateau_165_easy.json,maps/plateau/terrain_plateau_165_medium.json,maps/plateau/terrain_plateau_165_hard.json
train,terrain_plateau_169,plateau,169,terrain_plateau_169_easy,terrain_plateau_169_medium,terrain_plateau_169_hard,maps/plateau/terrain_plateau_169_easy.json,maps/plateau/terrain_plateau_169_medium.json,maps/plateau/terrain_plateau_169_hard.json
train,terrain_plateau_171,plateau,171,terrain_plateau_171_easy,terrain_plateau_171_medium,terrain_plateau_171_hard,maps/plateau/terrain_plateau_171_easy.json,maps/plateau/terrain_plateau_171_medium.json,maps/plateau/terrain_plateau_171_hard.json
train,terrain_plateau_172,plateau,172,terrain_plateau_172_easy,terrain_plateau_172_medium,terrain_plateau_172_hard,maps/plateau/terrain_plateau_172_easy.json,maps/plateau/terrain_plateau_172_medium.json,maps/plateau/terrain_plateau_172_hard.json
train,terrain_plateau_174,plateau,174,terrain_plateau_174_easy,terrain_plateau_174_medium,terrain_plateau_174_hard,maps/plateau/terrain_plateau_174_easy.json,maps/plateau/terrain_plateau_174_medium.json,maps/plateau/terrain_plateau_174_hard.json
train,terrain_plateau_175,plateau,175,terrain_plateau_175_easy,terrain_plateau_175_medium,terrain_plateau_175_hard,maps/plateau/terrain_plateau_175_easy.json,maps/plateau/terrain_plateau_175_medium.json,maps/plateau/terrain_plateau_175_hard.json
train,terrain_plateau_176,plateau,176,terrain_plateau_176_easy,terrain_plateau_176_medium,terrain_plateau_176_hard,maps/plateau/terrain_plateau_176_easy.json,maps/plateau/terrain_plateau_176_medium.json,maps/plateau/terrain_plateau_176_hard.json
train,terrain_plateau_177,plateau,177,terrain_plateau_177_easy,terrain_plateau_177_medium,terrain_plateau_177_hard,maps/plateau/terrain_plateau_177_easy.json,maps/plateau/terrain_plateau_177_medium.json,maps/plateau/terrain_plateau_177_hard.json
train,terrain_plateau_178,plateau,178,terrain_plateau_178_easy,terrain_plateau_178_medium,terrain_plateau_178_hard,maps/plateau/terrain_plateau_178_easy.json,maps/plateau/terrain_plateau_178_medium.json,maps/plateau/terrain_plateau_178_hard.json
train,terrain_plateau_181,plateau,181,terrain_plateau_181_easy,terrain_plateau_181_medium,terrain_plateau_181_hard,maps/plateau/terrain_plateau_181_easy.json,maps/plateau/terrain_plateau_181_medium.json,maps/plateau/terrain_plateau_181_hard.json
train,terrain_plateau_182,plateau,182,terrain_plateau_182_easy,terrain_plateau_182_medium,terrain_plateau_182_hard,maps/plateau/terrain_plateau_182_easy.json,maps/plateau/terrain_plateau_182_medium.json,maps/plateau/terrain_plateau_182_hard.json
train,terrain_plateau_183,plateau,183,terrain_plateau_183_easy,terrain_plateau_183_medium,terrain_plateau_183_hard,maps/plateau/terrain_plateau_183_easy.json,maps/plateau/terrain_plateau_183_medium.json,maps/plateau/terrain_plateau_183_hard.json
train,terrain_plateau_184,plateau,184,terrain_plateau_184_easy,terrain_plateau_184_medium,terrain_plateau_184_hard,maps/plateau/terrain_plateau_184_easy.json,maps/plateau/terrain_plateau_184_medium.json,maps/plateau/terrain_plateau_184_hard.json
train,terrain_plateau_185,plateau,185,terrain_plateau_185_easy,terrain_plateau_185_medium,terrain_plateau_185_hard,maps/plateau/terrain_plateau_185_easy.json,maps/plateau/terrain_plateau_185_medium.json,maps/plateau/terrain_plateau_185_hard.json
train,terrain_plateau_186,plateau,186,terrain_plateau_186_easy,terrain_plateau_186_medium,terrain_plateau_186_hard,maps/plateau/terrain_plateau_186_easy.json,maps/plateau/terrain_plateau_186_medium.json,maps/plateau/terrain_plateau_186_hard.json
train,terrain_plateau_187,plateau,187,terrain_plateau_187_easy,terrain_plateau_187_medium,terrain_plateau_187_hard,maps/plateau/terrain_plateau_187_easy.json,maps/plateau/terrain_plateau_187_medium.json,maps/plateau/terrain_plateau_187_hard.json
train,terrain_plateau_188,plateau,188,terrain_plateau_188_easy,terrain_plateau_188_medium,terrain_plateau_188_hard,maps/plateau/terrain_plateau_188_easy.json,maps/plateau/terrain_plateau_188_medium.json,maps/plateau/terrain_plateau_188_hard.json
train,terrain_plateau_189,plateau,189,terrain_plateau_189_easy,terrain_plateau_189_medium,terrain_plateau_189_hard,maps/plateau/terrain_plateau_189_easy.json,maps/plateau/terrain_plateau_189_medium.json,maps/plateau/terrain_plateau_189_hard.json
train,terrain_plateau_193,plateau,193,terrain_plateau_193_easy,terrain_plateau_193_medium,terrain_plateau_193_hard,maps/plateau/terrain_plateau_193_easy.json,maps/plateau/terrain_plateau_193_medium.json,maps/plateau/terrain_plateau_193_hard.json
