instance_id,matched_group_id,instance_index,family,difficulty,base_seed,realized_seed,relief_severity,detail_strength_m,size,cell_size,task_count,canonical_task_id,max_elevation,mean_point_slope_degrees,mean_footprint_slope_degrees,mean_roughness,blocked_by_slope_fraction,blocked_by_roughness_fraction,blocked_by_step_fraction,navigable_fraction,collision_boundary_density,connected_components,largest_component_fraction,largest_component_share,map_file,terrain_image_file,traversability_image_file
terrain_plateau_071_easy,terrain_plateau_071,71,plateau,easy,4707802,4707802,0.655185,0.001835,128,0.25,10,terrain_plateau_071_easy_sg10,2.2743,6.9192,6.9214,0.006,0.100525,0.0,0.0,0.837952,0.035249,4,0.776489,0.926652,maps/plateau/terrain_plateau_071_easy.json,images/terrain/plateau/terrain_plateau_071_easy.png,images/analysis/plateau/terrain_plateau_071_easy_analysis.png
terrain_plateau_071_medium,terrain_plateau_071,71,plateau,medium,4707802,4707802,1.615335,0.018565,128,0.25,10,terrain_plateau_071_medium_sg10,5.6072,12.7373,12.742,0.015,0.155884,0.029724,0.140686,0.780518,0.035187,4,0.739258,0.947138,maps/plateau/terrain_plateau_071_medium.json,images/terrain/plateau/terrain_plateau_071_medium.png,images/analysis/plateau/terrain_plateau_071_medium_analysis.png
terrain_plateau_071_hard,terrain_plateau_071,71,plateau,hard,4707802,4707802,3.959219,0.055,128,0.25,10,terrain_plateau_071_hard_sg10,13.7434,20.6719,20.6749,0.0367,0.205322,0.146729,0.200806,0.729797,0.034818,4,0.704041,0.964707,maps/plateau/terrain_plateau_071_hard.json,images/terrain/plateau/terrain_plateau_071_hard.png,images/analysis/plateau/terrain_plateau_071_hard_analysis.png
terrain_plateau_072_easy,terrain_plateau_072,72,plateau,easy,4717809,4717809,0.549353,0.001538,128,0.25,10,terrain_plateau_072_easy_sg10,2.2416,6.4191,6.4207,0.0058,0.095947,0.005127,0.018433,0.840393,0.034818,4,0.778564,0.926429,maps/plateau/terrain_plateau_072_easy.json,images/terrain/plateau/terrain_plateau_072_easy.png,images/analysis/plateau/terrain_plateau_072_easy_analysis.png
terrain_plateau_072_medium,terrain_plateau_072,72,plateau,medium,4717809,4717809,1.311915,0.011894,128,0.25,10,terrain_plateau_072_medium_sg10,5.3582,11.6623,11.6642,0.014,0.151855,0.023254,0.117065,0.780518,0.034633,4,0.739502,0.947451,maps/plateau/terrain_plateau_072_medium.json,images/terrain/plateau/terrain_plateau_072_medium.png,images/analysis/plateau/terrain_plateau_072_medium_analysis.png
terrain_plateau_072_hard,terrain_plateau_072,72,plateau,hard,4717809,4717809,3.291309,0.055,128,0.25,10,terrain_plateau_072_hard_sg10,13.4626,19.0619,19.0593,0.0351,0.201111,0.12439,0.197021,0.72998,0.033711,4,0.703003,0.963043,maps/plateau/terrain_plateau_072_hard.json,images/terrain/plateau/terrain_plateau_072_hard.png,images/analysis/plateau/terrain_plateau_072_hard_analysis.png
terrain_plateau_073_easy,terrain_plateau_073,73,plateau,easy,4727816,4727816,0.617817,0.00173,128,0.25,10,terrain_plateau_073_easy_sg10,2.3562,6.7808,6.7831,0.006,0.097717,0.000793,0.006165,0.840759,0.035925,4,0.773987,0.920581,maps/plateau/terrain_plateau_073_easy.json,images/terrain/plateau/terrain_plateau_073_easy.png,images/analysis/plateau/terrain_plateau_073_easy_analysis.png
terrain_plateau_073_medium,terrain_plateau_073,73,plateau,medium,4727816,4727816,1.434267,0.014511,128,0.25,10,terrain_plateau_073_medium_sg10,5.4761,12.1835,12.1876,0.014,0.154785,0.027466,0.11676,0.779053,0.035679,4,0.734558,0.942886,maps/plateau/terrain_plateau_073_medium.json,images/terrain/plateau/terrain_plateau_073_medium.png,images/analysis/plateau/terrain_plateau_073_medium_analysis.png
terrain_plateau_073_hard,terrain_plateau_073,73,plateau,hard,4727816,4727816,3.216167,0.055,128,0.25,10,terrain_plateau_073_hard_sg10,12.3008,19.1324,19.1341,0.0314,0.201782,0.113953,0.194031,0.729919,0.035495,4,0.700012,0.959027,maps/plateau/terrain_plateau_073_hard.json,images/terrain/plateau/terrain_plateau_073_hard.png,images/analysis/plateau/terrain_plateau_073_hard_analysis.png
terrain_plateau_074_easy,terrain_plateau_074,74,plateau,easy,4737823,4737823,0.655185,0.001835,128,0.25,10,terrain_plateau_074_easy_sg10,2.4861,6.8947,6.8975,0.0073,0.100647,0.001587,0.008911,0.837463,0.039678,5,0.766785,0.915604,maps/plateau/terrain_plateau_074_easy.json,images/terrain/plateau/terrain_plateau_074_easy.png,images/analysis/plateau/terrain_plateau_074_easy_analysis.png
terrain_plateau_074_medium,terrain_plateau_074,74,plateau,medium,4737823,4737823,1.522111,0.016453,128,0.25,10,terrain_plateau_074_medium_sg10,5.7599,12.2966,12.3021,0.017,0.153015,0.041443,0.141541,0.779907,0.037217,5,0.729858,0.935827,maps/plateau/terrain_plateau_074_medium.json,images/terrain/plateau/terrain_plateau_074_medium.png,images/analysis/plateau/terrain_plateau_074_medium_analysis.png
terrain_plateau_074_hard,terrain_plateau_074,74,plateau,hard,4737823,4737823,3.60985,0.055,128,0.25,10,terrain_plateau_074_hard_sg10,13.6395,19.8155,19.8169,0.0403,0.196045,0.154358,0.206543,0.730042,0.036294,5,0.696777,0.954435,maps/plateau/terrain_plateau_074_hard.json,images/terrain/plateau/terrain_plateau_074_hard.png,images/analysis/plateau/terrain_plateau_074_hard_analysis.png
terrain_plateau_075_easy,terrain_plateau_075,75,plateau,easy,4747830,5062017,0.460616,0.00129,128,0.25,10,terrain_plateau_075_easy_sg10,1.882,6.4552,6.4557,0.0067,0.098389,0.0,0.0,0.840088,0.040969,5,0.756897,0.900974,maps/plateau/terrain_plateau_075_easy.json,images/terrain/plateau/terrain_plateau_075_easy.png,images/analysis/plateau/terrain_plateau_075_easy_analysis.png
terrain_plateau_075_medium,terrain_plateau_075,75,plateau,medium,4747830,5062017,1.2,0.009602,128,0.25,10,terrain_plateau_075_medium_sg10,4.9029,12.5074,12.5106,0.0175,0.161865,0.039368,0.157593,0.770996,0.039801,5,0.713196,0.925032,maps/plateau/terrain_plateau_075_medium.json,images/terrain/plateau/terrain_plateau_075_medium.png,images/analysis/plateau/terrain_plateau_075_medium_analysis.png
terrain_plateau_075_hard,terrain_plateau_075,75,plateau,hard,4747830,5062017,2.8,0.048755,128,0.25,10,terrain_plateau_075_hard_sg10,11.44,19.6499,19.6486,0.0409,0.208374,0.166992,0.220825,0.716675,0.038263,5,0.677002,0.944643,maps/plateau/terrain_plateau_075_hard.json,images/terrain/plateau/terrain_plateau_075_hard.png,images/analysis/plateau/terrain_plateau_075_hard_analysis.png
terrain_plateau_076_easy,terrain_plateau_076,76,plateau,easy,4757837,4862566,0.409573,0.001147,128,0.25,10,terrain_plateau_076_easy_sg10,1.5671,5.5316,5.5341,0.0055,0.061646,0.0,0.0,0.876831,0.03814,2,0.856079,0.976333,maps/plateau/terrain_plateau_076_easy.json,images/terrain/plateau/terrain_plateau_076_easy.png,images/analysis/plateau/terrain_plateau_076_easy_analysis.png
terrain_plateau_076_medium,terrain_plateau_076,76,plateau,medium,4757837,4862566,1.2,0.009602,128,0.25,10,terrain_plateau_076_medium_sg10,4.5948,12.2857,12.2954,0.0162,0.168701,0.035461,0.103821,0.762634,0.041216,5,0.696411,0.913165,maps/plateau/terrain_plateau_076_medium.json,images/terrain/plateau/terrain_plateau_076_medium.png,images/analysis/plateau/terrain_plateau_076_medium_analysis.png
terrain_plateau_076_hard,terrain_plateau_076,76,plateau,hard,4757837,4862566,2.8,0.048755,128,0.25,10,terrain_plateau_076_hard_sg10,10.7358,19.6931,19.703,0.0379,0.221436,0.137329,0.22583,0.703979,0.039739,5,0.657898,0.934541,maps/plateau/terrain_plateau_076_hard.json,images/terrain/plateau/terrain_plateau_076_hard.png,images/analysis/plateau/terrain_plateau_076_hard_analysis.png
terrain_plateau_077_easy,terrain_plateau_077,77,plateau,easy,4767844,4767844,0.617817,0.00173,128,0.25,10,terrain_plateau_077_easy_sg10,2.1851,6.8803,6.882,0.007,0.100464,0.000916,0.0,0.837952,0.039616,5,0.766846,0.915143,maps/plateau/terrain_plateau_077_easy.json,images/terrain/plateau/terrain_plateau_077_easy.png,images/analysis/plateau/terrain_plateau_077_easy_analysis.png
terrain_plateau_077_medium,terrain_plateau_077,77,plateau,medium,4767844,4767844,1.311915,0.011894,128,0.25,10,terrain_plateau_077_medium_sg10,4.64,11.7266,11.731,0.0148,0.152222,0.025208,0.116882,0.781006,0.038755,5,0.730225,0.93498,maps/plateau/terrain_plateau_077_medium.json,images/terrain/plateau/terrain_plateau_077_medium.png,images/analysis/plateau/terrain_plateau_077_medium_analysis.png
terrain_plateau_077_hard,terrain_plateau_077,77,plateau,hard,4767844,4767844,2.932366,0.052427,128,0.25,10,terrain_plateau_077_hard_sg10,10.3714,18.5384,18.5398,0.0332,0.199585,0.131897,0.20282,0.730713,0.037832,5,0.695557,0.951888,maps/plateau/terrain_plateau_077_hard.json,images/terrain/plateau/terrain_plateau_077_hard.png,images/analysis/plateau/terrain_plateau_077_hard_analysis.png
terrain_plateau_078_easy,terrain_plateau_078,78,plateau,easy,4777851,4777851,0.931943,0.00464,128,0.25,10,terrain_plateau_078_easy_sg10,3.7594,7.2784,7.2843,0.0096,0.093872,0.016174,0.050903,0.841248,0.033095,4,0.803284,0.954872,maps/plateau/terrain_plateau_078_easy.json,images/terrain/plateau/terrain_plateau_078_easy.png,images/analysis/plateau/terrain_plateau_078_easy_analysis.png
terrain_plateau_078_medium,terrain_plateau_078,78,plateau,medium,4777851,4777851,3.2,0.055,128,0.25,10,terrain_plateau_078_medium_sg10,12.9405,15.0495,15.0524,0.033,0.139893,0.118713,0.153442,0.78418,0.033157,4,0.763428,0.973537,maps/plateau/terrain_plateau_078_medium.json,images/terrain/plateau/terrain_plateau_078_medium.png,images/analysis/plateau/terrain_plateau_078_medium_analysis.png
terrain_plateau_078_hard,terrain_plateau_078,78,plateau,hard,4777851,4777851,6.0,0.055,128,0.25,10,terrain_plateau_078_hard_sg10,24.224,21.216,21.2127,0.0617,0.169189,0.143799,0.177673,0.753479,0.035002,4,0.73822,0.979749,maps/plateau/terrain_plateau_078_hard.json,images/terrain/plateau/terrain_plateau_078_hard.png,images/analysis/plateau/terrain_plateau_078_hard_analysis.png
terrain_plateau_079_easy,terrain_plateau_079,79,plateau,easy,4787858,4787858,0.460616,0.00129,128,0.25,10,terrain_plateau_079_easy_sg10,2.2503,5.7017,5.7003,0.0048,0.077698,0.0,0.0,0.860779,0.040293,4,0.776794,0.902432,maps/plateau/terrain_plateau_079_easy.json,images/terrain/plateau/terrain_plateau_079_easy.png,images/analysis/plateau/terrain_plateau_079_easy_analysis.png
terrain_plateau_079_medium,terrain_plateau_079,79,plateau,medium,4787858,4787858,1.2,0.009602,128,0.25,10,terrain_plateau_079_medium_sg10,5.8591,11.8157,11.8157,0.0124,0.167053,0.003235,0.067139,0.770508,0.038939,5,0.705627,0.915795,maps/plateau/terrain_plateau_079_medium.json,images/terrain/plateau/terrain_plateau_079_medium.png,images/analysis/plateau/terrain_plateau_079_medium_analysis.png
terrain_plateau_079_hard,terrain_plateau_079,79,plateau,hard,4787858,4787858,2.8,0.048755,128,0.25,10,terrain_plateau_079_hard_sg10,13.6611,19.124,19.1224,0.0292,0.220886,0.12561,0.216431,0.713989,0.036294,5,0.670288,0.938793,maps/plateau/terrain_plateau_079_hard.json,images/terrain/plateau/terrain_plateau_079_hard.png,images/analysis/plateau/terrain_plateau_079_hard_analysis.png
terrain_plateau_080_easy,terrain_plateau_080,80,plateau,easy,4797865,4797865,0.736839,0.002063,128,0.25,10,terrain_plateau_080_easy_sg10,2.3696,6.7501,6.7562,0.0088,0.094971,0.012085,0.036316,0.839111,0.036171,4,0.780579,0.930244,maps/plateau/terrain_plateau_080_easy.json,images/terrain/plateau/terrain_plateau_080_easy.png,images/analysis/plateau/terrain_plateau_080_easy_analysis.png
terrain_plateau_080_medium,terrain_plateau_080,80,plateau,medium,4797865,4797865,2.307599,0.035565,128,0.25,10,terrain_plateau_080_medium_sg10,7.4079,13.4198,13.4254,0.0275,0.141663,0.108398,0.158203,0.779541,0.036048,4,0.742004,0.951848,maps/plateau/terrain_plateau_080_medium.json,images/terrain/plateau/terrain_plateau_080_medium.png,images/analysis/plateau/terrain_plateau_080_medium_analysis.png
terrain_plateau_080_hard,terrain_plateau_080,80,plateau,hard,4797865,4797865,6.0,0.055,128,0.25,10,terrain_plateau_080_hard_sg10,19.2767,22.071,22.0651,0.0715,0.183594,0.161682,0.199097,0.733704,0.037156,4,0.707214,0.963897,maps/plateau/terrain_plateau_080_hard.json,images/terrain/plateau/terrain_plateau_080_hard.png,images/analysis/plateau/terrain_plateau_080_hard_analysis.png
terrain_plateau_081_easy,terrain_plateau_081,81,plateau,easy,4807872,4807872,0.655185,0.001835,128,0.25,10,terrain_plateau_081_easy_sg10,2.7575,7.425,7.4282,0.007,0.107727,0.003967,0.017212,0.83075,0.038078,4,0.748535,0.901036,maps/plateau/terrain_plateau_081_easy.json,images/terrain/plateau/terrain_plateau_081_easy.png,images/analysis/plateau/terrain_plateau_081_easy_analysis.png
terrain_plateau_081_medium,terrain_plateau_081,81,plateau,medium,4807872,4807872,1.2,0.009602,128,0.25,10,terrain_plateau_081_medium_sg10,5.0503,11.3575,11.3626,0.0129,0.154236,0.023499,0.071411,0.781006,0.037894,4,0.71759,0.918803,maps/plateau/terrain_plateau_081_medium.json,images/terrain/plateau/terrain_plateau_081_medium.png,images/analysis/plateau/terrain_plateau_081_medium_analysis.png
terrain_plateau_081_hard,terrain_plateau_081,81,plateau,hard,4807872,4807872,2.8,0.048755,128,0.25,10,terrain_plateau_081_hard_sg10,11.7834,18.4213,18.4247,0.0302,0.210327,0.094971,0.200134,0.723022,0.037894,4,0.67804,0.937785,maps/plateau/terrain_plateau_081_hard.json,images/terrain/plateau/terrain_plateau_081_hard.png,images/analysis/plateau/terrain_plateau_081_hard_analysis.png
terrain_plateau_082_easy,terrain_plateau_082,82,plateau,easy,4817879,4817879,0.736839,0.002063,128,0.25,10,terrain_plateau_082_easy_sg10,2.8518,7.2568,7.2589,0.0071,0.096985,0.0,0.015381,0.841492,0.034141,4,0.791382,0.940451,maps/plateau/terrain_plateau_082_easy.json,images/terrain/plateau/terrain_plateau_082_easy.png,images/analysis/plateau/terrain_plateau_082_easy_analysis.png
terrain_plateau_082_medium,terrain_plateau_082,82,plateau,medium,4817879,4817879,2.307599,0.035565,128,0.25,10,terrain_plateau_082_medium_sg10,8.9129,15.0844,15.0868,0.0224,0.152344,0.090271,0.154541,0.779846,0.034387,4,0.749329,0.960867,maps/plateau/terrain_plateau_082_medium.json,images/terrain/plateau/terrain_plateau_082_medium.png,images/analysis/plateau/terrain_plateau_082_medium_analysis.png
terrain_plateau_082_hard,terrain_plateau_082,82,plateau,hard,4817879,4817879,5.104351,0.055,128,0.25,10,terrain_plateau_082_hard_sg10,19.7294,23.5016,23.4997,0.0495,0.200562,0.156006,0.19281,0.731323,0.036479,4,0.710693,0.971791,maps/plateau/terrain_plateau_082_hard.json,images/terrain/plateau/terrain_plateau_082_hard.png,images/analysis/plateau/terrain_plateau_082_hard_analysis.png
terrain_plateau_083_easy,terrain_plateau_083,83,plateau,easy,4827886,4827886,0.549353,0.001538,128,0.25,10,terrain_plateau_083_easy_sg10,1.8983,6.8611,6.8594,0.0056,0.098633,0.0,0.0,0.839844,0.042323,4,0.776184,0.924201,maps/plateau/terrain_plateau_083_easy.json,images/terrain/plateau/terrain_plateau_083_easy.png,images/analysis/plateau/terrain_plateau_083_easy_analysis.png
terrain_plateau_083_medium,terrain_plateau_083,83,plateau,medium,4827886,4827886,1.351493,0.012729,128,0.25,10,terrain_plateau_083_medium_sg10,4.6748,13.4997,13.4989,0.0137,0.184204,0.00708,0.092957,0.753052,0.0406,6,0.678284,0.900713,maps/plateau/terrain_plateau_083_medium.json,images/terrain/plateau/terrain_plateau_083_medium.png,images/analysis/plateau/terrain_plateau_083_medium_analysis.png
terrain_plateau_083_hard,terrain_plateau_083,83,plateau,hard,4827886,4827886,2.8,0.048755,128,0.25,10,terrain_plateau_083_hard_sg10,9.6997,20.6436,20.6418,0.0285,0.236572,0.103577,0.225403,0.698425,0.038755,6,0.643738,0.921699,maps/plateau/terrain_plateau_083_hard.json,images/terrain/plateau/terrain_plateau_083_hard.png,images/analysis/plateau/terrain_plateau_083_hard_analysis.png
terrain_plateau_084_easy,terrain_plateau_084,84,plateau,easy,4837893,4837893,0.655185,0.001835,128,0.25,10,terrain_plateau_084_easy_sg10,2.5169,6.9248,6.9275,0.0071,0.098145,0.003052,0.013794,0.839233,0.03654,4,0.773132,0.921236,maps/plateau/terrain_plateau_084_easy.json,images/terrain/plateau/terrain_plateau_084_easy.png,images/analysis/plateau/terrain_plateau_084_easy_analysis.png
terrain_plateau_084_medium,terrain_plateau_084,84,plateau,medium,4837893,4837893,1.664067,0.019688,128,0.25,10,terrain_plateau_084_medium_sg10,6.3925,12.9001,12.9038,0.018,0.152161,0.052063,0.141296,0.779358,0.036479,4,0.734436,0.94236,maps/plateau/terrain_plateau_084_medium.json,images/terrain/plateau/terrain_plateau_084_medium.png,images/analysis/plateau/terrain_plateau_084_medium_analysis.png
terrain_plateau_084_hard,terrain_plateau_084,84,plateau,hard,4837893,4837893,4.051722,0.055,128,0.25,10,terrain_plateau_084_hard_sg10,15.5647,21.0024,21.0,0.044,0.197327,0.152893,0.202637,0.729675,0.036294,4,0.69928,0.958344,maps/plateau/terrain_plateau_084_hard.json,images/terrain/plateau/terrain_plateau_084_hard.png,images/analysis/plateau/terrain_plateau_084_hard_analysis.png
terrain_plateau_085_easy,terrain_plateau_085,85,plateau,easy,4847900,4847900,0.549353,0.001538,128,0.25,10,terrain_plateau_085_easy_sg10,1.9979,6.7673,6.7694,0.0067,0.09491,6.1e-05,0.0,0.843506,0.041646,4,0.774658,0.918379,maps/plateau/terrain_plateau_085_easy.json,images/terrain/plateau/terrain_plateau_085_easy.png,images/analysis/plateau/terrain_plateau_085_easy_analysis.png
terrain_plateau_085_medium,terrain_plateau_085,85,plateau,medium,4847900,4847900,1.2,0.009602,128,0.25,10,terrain_plateau_085_medium_sg10,4.3643,11.9053,11.91,0.0147,0.160095,0.04126,0.079102,0.770752,0.039801,5,0.69519,0.901964,maps/plateau/terrain_plateau_085_medium.json,images/terrain/plateau/terrain_plateau_085_medium.png,images/analysis/plateau/terrain_plateau_085_medium_analysis.png
terrain_plateau_085_hard,terrain_plateau_085,85,plateau,hard,4847900,4847900,2.8,0.048755,128,0.25,10,terrain_plateau_085_hard_sg10,10.1844,19.4101,19.4128,0.0344,0.21344,0.113281,0.211426,0.714417,0.037648,5,0.661194,0.925502,maps/plateau/terrain_plateau_085_hard.json,images/terrain/plateau/terrain_plateau_085_hard.png,images/analysis/plateau/terrain_plateau_085_hard_analysis.png
terrain_plateau_086_easy,terrain_plateau_086,86,plateau,easy,4857907,4857907,0.828669,0.003038,128,0.25,10,terrain_plateau_086_easy_sg10,2.4827,7.188,7.192,0.0088,0.09436,0.011414,0.035583,0.839966,0.035925,4,0.780212,0.928862,maps/plateau/terrain_plateau_086_easy.json,images/terrain/plateau/terrain_plateau_086_easy.png,images/analysis/plateau/terrain_plateau_086_easy_analysis.png
terrain_plateau_086_medium,terrain_plateau_086,86,plateau,medium,4857907,4857907,2.522812,0.041234,128,0.25,10,terrain_plateau_086_medium_sg10,7.5583,14.5036,14.505,0.0269,0.142334,0.107849,0.157288,0.780273,0.035125,4,0.741455,0.95025,maps/plateau/terrain_plateau_086_medium.json,images/terrain/plateau/terrain_plateau_086_medium.png,images/analysis/plateau/terrain_plateau_086_medium_analysis.png
terrain_plateau_086_hard,terrain_plateau_086,86,plateau,hard,4857907,4857907,5.598362,0.055,128,0.25,10,terrain_plateau_086_hard_sg10,16.7725,22.7181,22.708,0.0597,0.192932,0.151794,0.189331,0.729675,0.039678,4,0.700745,0.960351,maps/plateau/terrain_plateau_086_hard.json,images/terrain/plateau/terrain_plateau_086_hard.png,images/analysis/plateau/terrain_plateau_086_hard_analysis.png
terrain_plateau_087_easy,terrain_plateau_087,87,plateau,easy,4867914,4867914,0.518021,0.00145,128,0.25,10,terrain_plateau_087_easy_sg10,2.2494,6.8878,6.8905,0.0072,0.10376,0.0,0.0,0.834717,0.040723,5,0.751831,0.900702,maps/plateau/terrain_plateau_087_easy.json,images/terrain/plateau/terrain_plateau_087_easy.png,images/analysis/plateau/terrain_plateau_087_easy_analysis.png
terrain_plateau_087_medium,terrain_plateau_087,87,plateau,medium,4867914,4867914,1.2,0.009602,128,0.25,10,terrain_plateau_087_medium_sg10,5.2181,12.226,12.2322,0.0166,0.158386,0.041748,0.143433,0.775208,0.039555,5,0.71405,0.921109,maps/plateau/terrain_plateau_087_medium.json,images/terrain/plateau/terrain_plateau_087_medium.png,images/analysis/plateau/terrain_plateau_087_medium_analysis.png
terrain_plateau_087_hard,terrain_plateau_087,87,plateau,hard,4867914,4867914,2.8,0.048755,128,0.25,10,terrain_plateau_087_hard_sg10,12.2068,19.3022,19.306,0.0389,0.204407,0.158447,0.215149,0.722168,0.038078,5,0.678772,0.939909,maps/plateau/terrain_plateau_087_hard.json,images/terrain/plateau/terrain_plateau_087_hard.png,images/analysis/plateau/terrain_plateau_087_hard_analysis.png
terrain_plateau_088_easy,terrain_plateau_088,88,plateau,easy,4877921,4982650,0.617817,0.00173,128,0.25,10,terrain_plateau_088_easy_sg10,2.5316,6.6886,6.6889,0.0053,0.097412,0.0,0.0,0.841064,0.035925,4,0.773071,0.919158,maps/plateau/terrain_plateau_088_easy.json,images/terrain/plateau/terrain_plateau_088_easy.png,images/analysis/plateau/terrain_plateau_088_easy_analysis.png
terrain_plateau_088_medium,terrain_plateau_088,88,plateau,medium,4877921,4982650,1.522111,0.016453,128,0.25,10,terrain_plateau_088_medium_sg10,6.2421,12.6571,12.6581,0.0132,0.157837,0.005005,0.128113,0.779785,0.036048,4,0.733459,0.940592,maps/plateau/terrain_plateau_088_medium.json,images/terrain/plateau/terrain_plateau_088_medium.png,images/analysis/plateau/terrain_plateau_088_medium_analysis.png
terrain_plateau_088_hard,terrain_plateau_088,88,plateau,hard,4877921,4982650,3.368207,0.055,128,0.25,10,terrain_plateau_088_hard_sg10,13.8216,19.8131,19.811,0.0293,0.204346,0.127441,0.197205,0.730103,0.035125,5,0.698242,0.956362,maps/plateau/terrain_plateau_088_hard.json,images/terrain/plateau/terrain_plateau_088_hard.png,images/analysis/plateau/terrain_plateau_088_hard_analysis.png
terrain_plateau_089_easy,terrain_plateau_089,89,plateau,easy,4887928,4887928,0.828669,0.003038,128,0.25,10,terrain_plateau_089_easy_sg10,3.3236,7.2924,7.2969,0.0098,0.091736,0.019409,0.067627,0.840698,0.032665,4,0.801941,0.953899,maps/plateau/terrain_plateau_089_easy.json,images/terrain/plateau/terrain_plateau_089_easy.png,images/analysis/plateau/terrain_plateau_089_easy_analysis.png
terrain_plateau_089_medium,terrain_plateau_089,89,plateau,medium,4887928,4887928,3.2,0.055,128,0.25,10,terrain_plateau_089_medium_sg10,12.8251,15.8928,15.8912,0.038,0.13678,0.120239,0.152405,0.786011,0.032665,4,0.764099,0.972123,maps/plateau/terrain_plateau_089_medium.json,images/terrain/plateau/terrain_plateau_089_medium.png,images/analysis/plateau/terrain_plateau_089_medium_analysis.png
terrain_plateau_089_hard,terrain_plateau_089,89,plateau,hard,4887928,4887928,6.0,0.055,128,0.25,10,terrain_plateau_089_hard_sg10,24.0574,22.4924,22.4839,0.071,0.165527,0.143066,0.173218,0.757019,0.033957,4,0.740295,0.977909,maps/plateau/terrain_plateau_089_hard.json,images/terrain/plateau/terrain_plateau_089_hard.png,images/analysis/plateau/terrain_plateau_089_hard_analysis.png
terrain_plateau_090_easy,terrain_plateau_090,90,plateau,easy,4897935,5002664,0.736839,0.002063,128,0.25,10,terrain_plateau_090_easy_sg10,2.852,8.5284,8.5289,0.007,0.128906,0.0,0.0,0.80957,0.038263,4,0.728943,0.900407,maps/plateau/terrain_plateau_090_easy.json,images/terrain/plateau/terrain_plateau_090_easy.png,images/analysis/plateau/terrain_plateau_090_easy_analysis.png
terrain_plateau_090_medium,terrain_plateau_090,90,plateau,medium,4897935,5002664,1.2,0.009602,128,0.25,10,terrain_plateau_090_medium_sg10,4.6445,12.018,12.0192,0.0114,0.167358,0.002319,0.074707,0.771118,0.038201,4,0.704529,0.913646,maps/plateau/terrain_plateau_090_medium.json,images/terrain/plateau/terrain_plateau_090_medium.png,images/analysis/plateau/terrain_plateau_090_medium_analysis.png
terrain_plateau_090_hard,terrain_plateau_090,90,plateau,hard,4897935,5002664,2.8,0.048755,128,0.25,10,terrain_plateau_090_hard_sg10,10.8364,19.4732,19.4732,0.0267,0.223511,0.094971,0.211487,0.711426,0.03814,4,0.664246,0.933682,maps/plateau/terrain_plateau_090_hard.json,images/terrain/plateau/terrain_plateau_090_hard.png,images/analysis/plateau/terrain_plateau_090_hard_analysis.png
terrain_plateau_091_easy,terrain_plateau_091,91,plateau,easy,4907942,4907942,0.549353,0.001538,128,0.25,10,terrain_plateau_091_easy_sg10,2.3405,6.7891,6.7928,0.0082,0.097961,0.001038,0.011841,0.839355,0.039801,5,0.789612,0.940736,maps/plateau/terrain_plateau_091_easy.json,images/terrain/plateau/terrain_plateau_091_easy.png,images/analysis/plateau/terrain_plateau_091_easy_analysis.png
terrain_plateau_091_medium,terrain_plateau_091,91,plateau,medium,4907942,4907942,1.2,0.009602,128,0.25,10,terrain_plateau_091_medium_sg10,5.1126,11.411,11.4171,0.0178,0.146362,0.069031,0.119629,0.777283,0.038201,5,0.721924,0.928779,maps/plateau/terrain_plateau_091_medium.json,images/terrain/plateau/terrain_plateau_091_medium.png,images/analysis/plateau/terrain_plateau_091_medium_analysis.png
terrain_plateau_091_hard,terrain_plateau_091,91,plateau,hard,4907942,4907942,2.865419,0.050563,128,0.25,10,terrain_plateau_091_hard_sg10,12.2082,18.2273,18.2286,0.0426,0.189331,0.135925,0.200256,0.729614,0.036479,5,0.691406,0.947633,maps/plateau/terrain_plateau_091_hard.json,images/terrain/plateau/terrain_plateau_091_hard.png,images/analysis/plateau/terrain_plateau_091_hard_analysis.png
terrain_plateau_092_easy,terrain_plateau_092,92,plateau,easy,4917949,4917949,0.655185,0.001835,128,0.25,10,terrain_plateau_092_easy_sg10,2.6226,6.7311,6.7347,0.0067,0.097107,0.0,0.019653,0.84137,0.036294,4,0.767273,0.911933,maps/plateau/terrain_plateau_092_easy.json,images/terrain/plateau/terrain_plateau_092_easy.png,images/analysis/plateau/terrain_plateau_092_easy_analysis.png
terrain_plateau_092_medium,terrain_plateau_092,92,plateau,medium,4917949,4917949,1.568031,0.017487,128,0.25,10,terrain_plateau_092_medium_sg10,6.2794,12.1129,12.1189,0.0161,0.150818,0.04895,0.115967,0.779663,0.036171,7,0.7276,0.933224,maps/plateau/terrain_plateau_092_medium.json,images/terrain/plateau/terrain_plateau_092_medium.png,images/analysis/plateau/terrain_plateau_092_medium_analysis.png
terrain_plateau_092_hard,terrain_plateau_092,92,plateau,hard,4917949,4917949,3.868828,0.055,128,0.25,10,terrain_plateau_092_hard_sg10,15.4959,19.784,19.7867,0.0398,0.197021,0.130066,0.19873,0.729797,0.034879,4,0.692871,0.949402,maps/plateau/terrain_plateau_092_hard.json,images/terrain/plateau/terrain_plateau_092_hard.png,images/analysis/plateau/terrain_plateau_092_hard_analysis.png
