matched_group_id,family,instance_index,matched_task_id,task_index,start_x,start_y,goal_x,goal_y,distance_class,reference_weighted_distance,reference_distance_difficulty,canonical_visualization
terrain_plateau_021,plateau,21,terrain_plateau_021_sg01,1,12,15,27,56,short,12.2867,hard,False
terrain_plateau_021,plateau,21,terrain_plateau_021_sg02,2,11,60,63,64,short,14.4648,hard,False
terrain_plateau_021,plateau,21,terrain_plateau_021_sg03,3,12,98,71,113,short,16.6112,hard,False
terrain_plateau_021,plateau,21,terrain_plateau_021_sg04,4,84,31,91,97,medium,21.713,hard,False
terrain_plateau_021,plateau,21,terrain_plateau_021_sg05,5,75,113,96,43,medium,23.4668,hard,False
terrain_plateau_021,plateau,21,terrain_plateau_021_sg06,6,45,19,65,103,medium,25.1115,hard,False
terrain_plateau_021,plateau,21,terrain_plateau_021_sg07,7,71,9,98,94,medium,26.7228,hard,False
terrain_plateau_021,plateau,21,terrain_plateau_021_sg08,8,17,44,91,97,long,31.188,hard,False
terrain_plateau_021,plateau,21,terrain_plateau_021_sg09,9,28,31,115,91,long,33.3781,hard,False
terrain_plateau_021,plateau,21,terrain_plateau_021_sg10,10,34,108,84,8,long,36.0194,hard,True
terrain_plateau_022,plateau,22,terrain_plateau_022_sg01,1,25,99,67,112,short,11.9013,hard,False
terrain_plateau_022,plateau,22,terrain_plateau_022_sg02,2,117,54,118,107,short,14.147,hard,False
terrain_plateau_022,plateau,22,terrain_plateau_022_sg03,3,106,104,109,42,short,16.3093,hard,False
terrain_plateau_022,plateau,22,terrain_plateau_022_sg04,4,88,26,105,104,medium,21.652,hard,False
terrain_plateau_022,plateau,22,terrain_plateau_022_sg05,5,54,106,95,54,medium,23.7365,hard,False
terrain_plateau_022,plateau,22,terrain_plateau_022_sg06,6,60,106,117,44,medium,25.7188,hard,False
terrain_plateau_022,plateau,22,terrain_plateau_022_sg07,7,69,121,114,33,medium,27.6324,hard,False
terrain_plateau_022,plateau,22,terrain_plateau_022_sg08,8,66,9,86,114,long,32.7144,hard,False
terrain_plateau_022,plateau,22,terrain_plateau_022_sg09,9,18,16,110,80,long,34.8792,hard,False
terrain_plateau_022,plateau,22,terrain_plateau_022_sg10,10,6,72,110,65,long,37.0897,hard,True
terrain_plateau_023,plateau,23,terrain_plateau_023_sg01,1,103,28,121,68,short,12.0945,hard,False
terrain_plateau_023,plateau,23,terrain_plateau_023_sg02,2,17,49,18,107,short,14.7768,hard,False
terrain_plateau_023,plateau,23,terrain_plateau_023_sg03,3,49,7,106,30,short,17.1522,hard,False
terrain_plateau_023,plateau,23,terrain_plateau_023_sg04,4,6,91,38,17,medium,21.9189,hard,False
terrain_plateau_023,plateau,23,terrain_plateau_023_sg05,5,41,89,44,16,medium,23.6172,hard,False
terrain_plateau_023,plateau,23,terrain_plateau_023_sg06,6,14,21,52,98,medium,25.3909,hard,False
terrain_plateau_023,plateau,23,terrain_plateau_023_sg07,7,35,35,68,64,medium,27.276,hard,False
terrain_plateau_023,plateau,23,terrain_plateau_023_sg08,8,14,21,72,56,long,33.65,hard,False
terrain_plateau_023,plateau,23,terrain_plateau_023_sg09,9,34,14,111,90,long,36.2916,hard,False
terrain_plateau_023,plateau,23,terrain_plateau_023_sg10,10,27,18,97,119,long,38.6189,hard,True
terrain_plateau_024,plateau,24,terrain_plateau_024_sg01,1,11,27,53,15,short,12.0174,hard,False
terrain_plateau_024,plateau,24,terrain_plateau_024_sg02,2,9,29,21,77,short,14.2128,hard,False
terrain_plateau_024,plateau,24,terrain_plateau_024_sg03,3,24,59,52,109,short,16.2906,hard,False
terrain_plateau_024,plateau,24,terrain_plateau_024_sg04,4,32,36,104,11,medium,21.3902,hard,False
terrain_plateau_024,plateau,24,terrain_plateau_024_sg05,5,79,13,90,86,medium,23.3195,hard,False
terrain_plateau_024,plateau,24,terrain_plateau_024_sg06,6,37,97,118,84,medium,25.1839,hard,False
terrain_plateau_024,plateau,24,terrain_plateau_024_sg07,7,33,104,53,15,medium,26.9705,hard,False
terrain_plateau_024,plateau,24,terrain_plateau_024_sg08,8,63,31,117,106,long,31.4722,hard,False
terrain_plateau_024,plateau,24,terrain_plateau_024_sg09,9,79,13,121,119,long,33.3682,hard,False
terrain_plateau_024,plateau,24,terrain_plateau_024_sg10,10,36,17,79,98,long,35.6424,hard,True
terrain_plateau_025,plateau,25,terrain_plateau_025_sg01,1,48,55,83,78,short,11.8786,hard,False
terrain_plateau_025,plateau,25,terrain_plateau_025_sg02,2,81,15,109,56,short,13.7983,hard,False
terrain_plateau_025,plateau,25,terrain_plateau_025_sg03,3,73,116,108,69,short,15.5056,hard,False
terrain_plateau_025,plateau,25,terrain_plateau_025_sg04,4,7,104,77,106,medium,19.4443,hard,False
terrain_plateau_025,plateau,25,terrain_plateau_025_sg05,5,59,121,120,67,medium,21.0522,hard,False
terrain_plateau_025,plateau,25,terrain_plateau_025_sg06,6,87,84,117,6,medium,22.733,hard,False
terrain_plateau_025,plateau,25,terrain_plateau_025_sg07,7,36,59,86,112,medium,24.3157,hard,False
terrain_plateau_025,plateau,25,terrain_plateau_025_sg08,8,36,59,117,116,long,28.4469,hard,False
terrain_plateau_025,plateau,25,terrain_plateau_025_sg09,9,83,18,117,121,long,30.2896,hard,False
terrain_plateau_025,plateau,25,terrain_plateau_025_sg10,10,24,11,120,67,long,32.6461,hard,True
terrain_plateau_026,plateau,26,terrain_plateau_026_sg01,1,63,71,99,92,short,11.6306,hard,False
terrain_plateau_026,plateau,26,terrain_plateau_026_sg02,2,71,23,115,36,short,13.5753,hard,False
terrain_plateau_026,plateau,26,terrain_plateau_026_sg03,3,97,72,102,19,short,15.3687,hard,False
terrain_plateau_026,plateau,26,terrain_plateau_026_sg04,4,96,92,111,25,medium,19.3534,hard,False
terrain_plateau_026,plateau,26,terrain_plateau_026_sg05,5,45,110,119,102,medium,20.8024,hard,False
terrain_plateau_026,plateau,26,terrain_plateau_026_sg06,6,20,87,38,34,medium,22.2173,hard,False
terrain_plateau_026,plateau,26,terrain_plateau_026_sg07,7,36,105,113,95,medium,23.6602,hard,False
terrain_plateau_026,plateau,26,terrain_plateau_026_sg08,8,41,7,114,60,long,27.8127,hard,False
terrain_plateau_026,plateau,26,terrain_plateau_026_sg09,9,31,21,120,61,long,29.8099,hard,False
terrain_plateau_026,plateau,26,terrain_plateau_026_sg10,10,38,9,47,117,long,32.2652,hard,True
terrain_plateau_027,plateau,27,terrain_plateau_027_sg01,1,64,104,89,73,short,12.385,hard,False
terrain_plateau_027,plateau,27,terrain_plateau_027_sg02,2,7,86,56,107,short,14.7006,hard,False
terrain_plateau_027,plateau,27,terrain_plateau_027_sg03,3,97,74,116,30,short,16.859,hard,False
terrain_plateau_027,plateau,27,terrain_plateau_027_sg04,4,105,109,112,34,medium,21.7274,hard,False
terrain_plateau_027,plateau,27,terrain_plateau_027_sg05,5,7,86,55,18,medium,23.6022,hard,False
terrain_plateau_027,plateau,27,terrain_plateau_027_sg06,6,31,34,77,51,medium,25.5352,hard,False
terrain_plateau_027,plateau,27,terrain_plateau_027_sg07,7,15,45,99,35,medium,27.4406,hard,False
terrain_plateau_027,plateau,27,terrain_plateau_027_sg08,8,44,103,112,34,long,32.9054,hard,False
terrain_plateau_027,plateau,27,terrain_plateau_027_sg09,9,23,19,97,74,long,35.2953,hard,False
terrain_plateau_027,plateau,27,terrain_plateau_027_sg10,10,43,111,115,19,long,37.6471,hard,True
terrain_plateau_028,plateau,28,terrain_plateau_028_sg01,1,28,53,64,68,short,12.0569,hard,False
terrain_plateau_028,plateau,28,terrain_plateau_028_sg02,2,63,20,90,54,short,14.0267,hard,False
terrain_plateau_028,plateau,28,terrain_plateau_028_sg03,3,13,120,70,105,short,15.968,hard,False
terrain_plateau_028,plateau,28,terrain_plateau_028_sg04,4,6,64,68,104,medium,20.9115,hard,False
terrain_plateau_028,plateau,28,terrain_plateau_028_sg05,5,62,9,64,83,medium,22.7918,hard,False
terrain_plateau_028,plateau,28,terrain_plateau_028_sg06,6,53,99,63,20,medium,24.5452,hard,False
terrain_plateau_028,plateau,28,terrain_plateau_028_sg07,7,21,25,100,57,medium,26.1902,hard,False
terrain_plateau_028,plateau,28,terrain_plateau_028_sg08,8,47,15,96,100,long,30.2273,hard,False
terrain_plateau_028,plateau,28,terrain_plateau_028_sg09,9,35,121,63,20,long,32.0427,hard,False
terrain_plateau_028,plateau,28,terrain_plateau_028_sg10,10,6,71,100,57,long,34.4418,hard,True
terrain_plateau_029,plateau,29,terrain_plateau_029_sg01,1,12,25,53,35,short,11.4038,hard,False
terrain_plateau_029,plateau,29,terrain_plateau_029_sg02,2,47,101,96,114,short,13.6627,hard,False
terrain_plateau_029,plateau,29,terrain_plateau_029_sg03,3,22,23,80,12,short,16.0394,hard,False
terrain_plateau_029,plateau,29,terrain_plateau_029_sg04,4,10,84,56,24,medium,21.3445,hard,False
terrain_plateau_029,plateau,29,terrain_plateau_029_sg05,5,22,23,108,10,medium,23.2211,hard,False
terrain_plateau_029,plateau,29,terrain_plateau_029_sg06,6,41,34,43,113,medium,25.0106,hard,False
terrain_plateau_029,plateau,29,terrain_plateau_029_sg07,7,23,18,117,44,medium,26.7414,hard,False
terrain_plateau_029,plateau,29,terrain_plateau_029_sg08,8,23,37,95,97,long,31.6775,hard,False
terrain_plateau_029,plateau,29,terrain_plateau_029_sg09,9,53,25,96,101,long,34.0447,hard,False
terrain_plateau_029,plateau,29,terrain_plateau_029_sg10,10,34,77,116,9,long,36.3871,hard,True
terrain_plateau_030,plateau,30,terrain_plateau_030_sg01,1,6,89,17,46,short,12.5078,hard,False
terrain_plateau_030,plateau,30,terrain_plateau_030_sg02,2,99,73,113,23,short,14.611,hard,False
terrain_plateau_030,plateau,30,terrain_plateau_030_sg03,3,97,15,98,73,short,16.6353,hard,False
terrain_plateau_030,plateau,30,terrain_plateau_030_sg04,4,13,113,91,108,medium,21.2436,hard,False
terrain_plateau_030,plateau,30,terrain_plateau_030_sg05,5,37,110,116,116,medium,22.9477,hard,False
terrain_plateau_030,plateau,30,terrain_plateau_030_sg06,6,31,35,81,99,medium,24.5972,hard,False
terrain_plateau_030,plateau,30,terrain_plateau_030_sg07,7,75,107,99,20,medium,26.1825,hard,False
terrain_plateau_030,plateau,30,terrain_plateau_030_sg08,8,67,16,75,107,long,30.2377,hard,False
terrain_plateau_030,plateau,30,terrain_plateau_030_sg09,9,28,51,119,97,long,32.2743,hard,False
terrain_plateau_030,plateau,30,terrain_plateau_030_sg10,10,13,86,104,50,long,35.1438,hard,True
terrain_plateau_031,plateau,31,terrain_plateau_031_sg01,1,51,33,95,27,short,11.7218,hard,False
terrain_plateau_031,plateau,31,terrain_plateau_031_sg02,2,25,107,80,108,short,13.9562,hard,False
terrain_plateau_031,plateau,31,terrain_plateau_031_sg03,3,8,88,60,119,short,16.3175,hard,False
terrain_plateau_031,plateau,31,terrain_plateau_031_sg04,4,11,35,46,109,medium,22.2334,hard,False
terrain_plateau_031,plateau,31,terrain_plateau_031_sg05,5,6,76,58,6,medium,24.1541,hard,False
terrain_plateau_031,plateau,31,terrain_plateau_031_sg06,6,12,55,86,51,medium,25.9667,hard,False
terrain_plateau_031,plateau,31,terrain_plateau_031_sg07,7,106,114,114,10,medium,27.7921,hard,False
terrain_plateau_031,plateau,31,terrain_plateau_031_sg08,8,56,17,107,111,long,33.3228,hard,False
terrain_plateau_031,plateau,31,terrain_plateau_031_sg09,9,60,17,78,104,long,35.5946,hard,False
terrain_plateau_031,plateau,31,terrain_plateau_031_sg10,10,17,104,86,51,long,37.8643,hard,True
terrain_plateau_032,plateau,32,terrain_plateau_032_sg01,1,19,60,52,32,short,12.3664,hard,False
terrain_plateau_032,plateau,32,terrain_plateau_032_sg02,2,32,115,84,107,short,14.4732,hard,False
terrain_plateau_032,plateau,32,terrain_plateau_032_sg03,3,34,16,93,31,short,16.4835,hard,False
terrain_plateau_032,plateau,32,terrain_plateau_032_sg04,4,16,86,24,8,medium,20.9757,hard,False
terrain_plateau_032,plateau,32,terrain_plateau_032_sg05,5,31,22,119,23,medium,22.5488,hard,False
terrain_plateau_032,plateau,32,terrain_plateau_032_sg06,6,6,119,22,33,medium,24.0377,hard,False
terrain_plateau_032,plateau,32,terrain_plateau_032_sg07,7,12,98,73,78,medium,25.4902,hard,False
terrain_plateau_032,plateau,32,terrain_plateau_032_sg08,8,72,89,98,11,long,29.3959,hard,False
terrain_plateau_032,plateau,32,terrain_plateau_032_sg09,9,14,46,114,66,long,31.2983,hard,False
terrain_plateau_032,plateau,32,terrain_plateau_032_sg10,10,19,26,93,118,long,33.8674,hard,True
terrain_plateau_033,plateau,33,terrain_plateau_033_sg01,1,68,115,109,103,short,12.1989,hard,False
terrain_plateau_033,plateau,33,terrain_plateau_033_sg02,2,71,105,76,58,short,13.7791,hard,False
terrain_plateau_033,plateau,33,terrain_plateau_033_sg03,3,79,112,112,69,short,15.273,hard,False
terrain_plateau_033,plateau,33,terrain_plateau_033_sg04,4,25,61,42,119,medium,18.8859,hard,False
terrain_plateau_033,plateau,33,terrain_plateau_033_sg05,5,21,116,96,120,medium,20.3625,hard,False
terrain_plateau_033,plateau,33,terrain_plateau_033_sg06,6,7,99,66,78,medium,21.914,hard,False
terrain_plateau_033,plateau,33,terrain_plateau_033_sg07,7,67,24,75,109,medium,23.5929,hard,False
terrain_plateau_033,plateau,33,terrain_plateau_033_sg08,8,21,116,82,47,long,28.1453,hard,False
terrain_plateau_033,plateau,33,terrain_plateau_033_sg09,9,9,118,115,114,long,30.0925,hard,False
terrain_plateau_033,plateau,33,terrain_plateau_033_sg10,10,17,77,115,114,long,32.4805,hard,True
terrain_plateau_034,plateau,34,terrain_plateau_034_sg01,1,11,73,29,37,short,11.4095,hard,False
terrain_plateau_034,plateau,34,terrain_plateau_034_sg02,2,69,12,85,57,short,13.1502,hard,False
terrain_plateau_034,plateau,34,terrain_plateau_034_sg03,3,68,73,111,84,short,14.8839,hard,False
terrain_plateau_034,plateau,34,terrain_plateau_034_sg04,4,42,47,99,17,medium,19.1795,hard,False
terrain_plateau_034,plateau,34,terrain_plateau_034_sg05,5,65,95,85,23,medium,20.8419,hard,False
terrain_plateau_034,plateau,34,terrain_plateau_034_sg06,6,41,50,68,73,medium,22.5237,hard,False
terrain_plateau_034,plateau,34,terrain_plateau_034_sg07,7,17,21,104,26,medium,24.1752,hard,False
terrain_plateau_034,plateau,34,terrain_plateau_034_sg08,8,7,55,73,69,long,28.6838,hard,False
terrain_plateau_034,plateau,34,terrain_plateau_034_sg09,9,8,50,65,95,long,30.7944,hard,False
terrain_plateau_034,plateau,34,terrain_plateau_034_sg10,10,46,8,98,115,long,33.395,hard,True
terrain_plateau_035,plateau,35,terrain_plateau_035_sg01,1,67,71,100,97,short,12.2139,hard,False
terrain_plateau_035,plateau,35,terrain_plateau_035_sg02,2,83,107,107,62,short,14.0802,hard,False
terrain_plateau_035,plateau,35,terrain_plateau_035_sg03,3,24,78,65,109,short,15.8515,hard,False
terrain_plateau_035,plateau,35,terrain_plateau_035_sg04,4,12,25,88,22,medium,19.9897,hard,False
terrain_plateau_035,plateau,35,terrain_plateau_035_sg05,5,64,59,119,69,medium,21.5729,hard,False
terrain_plateau_035,plateau,35,terrain_plateau_035_sg06,6,28,97,67,71,medium,23.1508,hard,False
terrain_plateau_035,plateau,35,terrain_plateau_035_sg07,7,83,107,117,25,medium,24.7186,hard,False
terrain_plateau_035,plateau,35,terrain_plateau_035_sg08,8,30,12,77,90,long,29.0103,hard,False
terrain_plateau_035,plateau,35,terrain_plateau_035_sg09,9,17,99,101,61,long,31.0516,hard,False
terrain_plateau_035,plateau,35,terrain_plateau_035_sg10,10,48,14,103,105,long,33.5743,hard,True
terrain_plateau_036,plateau,36,terrain_plateau_036_sg01,1,17,109,58,120,short,11.8795,hard,False
terrain_plateau_036,plateau,36,terrain_plateau_036_sg02,2,6,51,29,7,short,13.8439,hard,False
terrain_plateau_036,plateau,36,terrain_plateau_036_sg03,3,8,70,60,46,short,15.8441,hard,False
terrain_plateau_036,plateau,36,terrain_plateau_036_sg04,4,106,25,116,101,medium,21.0718,hard,False
terrain_plateau_036,plateau,36,terrain_plateau_036_sg05,5,6,28,25,109,medium,23.067,hard,False
terrain_plateau_036,plateau,36,terrain_plateau_036_sg06,6,29,7,103,57,medium,24.9257,hard,False
terrain_plateau_036,plateau,36,terrain_plateau_036_sg07,7,63,21,111,99,medium,26.6856,hard,False
terrain_plateau_036,plateau,36,terrain_plateau_036_sg08,8,44,29,107,103,long,31.3249,hard,False
terrain_plateau_036,plateau,36,terrain_plateau_036_sg09,9,20,57,112,95,long,33.4443,hard,False
terrain_plateau_036,plateau,36,terrain_plateau_036_sg10,10,19,118,81,16,long,35.8087,hard,True
terrain_plateau_037,plateau,37,terrain_plateau_037_sg01,1,28,95,29,52,short,12.0286,hard,False
terrain_plateau_037,plateau,37,terrain_plateau_037_sg02,2,70,8,115,30,short,14.5266,hard,False
terrain_plateau_037,plateau,37,terrain_plateau_037_sg03,3,63,63,91,117,short,17.0115,hard,False
terrain_plateau_037,plateau,37,terrain_plateau_037_sg04,4,77,115,119,47,medium,22.4512,hard,False
terrain_plateau_037,plateau,37,terrain_plateau_037_sg05,5,20,40,103,14,medium,24.2217,hard,False
terrain_plateau_037,plateau,37,terrain_plateau_037_sg06,6,78,89,98,9,medium,25.8174,hard,False
terrain_plateau_037,plateau,37,terrain_plateau_037_sg07,7,72,106,117,20,medium,27.4097,hard,False
terrain_plateau_037,plateau,37,terrain_plateau_037_sg08,8,47,11,101,112,long,32.132,hard,False
terrain_plateau_037,plateau,37,terrain_plateau_037_sg09,9,15,66,99,96,long,34.3865,hard,False
terrain_plateau_037,plateau,37,terrain_plateau_037_sg10,10,19,21,105,87,long,37.0584,hard,True
terrain_plateau_038,plateau,38,terrain_plateau_038_sg01,1,13,106,15,69,short,11.7221,hard,False
terrain_plateau_038,plateau,38,terrain_plateau_038_sg02,2,94,120,106,70,short,13.9933,hard,False
terrain_plateau_038,plateau,38,terrain_plateau_038_sg03,3,31,41,35,103,short,16.3717,hard,False
terrain_plateau_038,plateau,38,terrain_plateau_038_sg04,4,44,80,67,35,medium,21.6801,hard,False
terrain_plateau_038,plateau,38,terrain_plateau_038_sg05,5,11,6,90,37,medium,23.6756,hard,False
terrain_plateau_038,plateau,38,terrain_plateau_038_sg06,6,29,93,71,24,medium,25.7205,hard,False
terrain_plateau_038,plateau,38,terrain_plateau_038_sg07,7,9,10,26,107,medium,27.6814,hard,False
terrain_plateau_038,plateau,38,terrain_plateau_038_sg08,8,8,41,73,120,long,32.7689,hard,False
terrain_plateau_038,plateau,38,terrain_plateau_038_sg09,9,24,80,115,19,long,34.985,hard,False
terrain_plateau_038,plateau,38,terrain_plateau_038_sg10,10,20,113,90,37,long,37.2125,hard,True
terrain_plateau_039,plateau,39,terrain_plateau_039_sg01,1,101,103,102,61,short,11.8942,hard,False
terrain_plateau_039,plateau,39,terrain_plateau_039_sg02,2,48,22,82,53,short,14.0912,hard,False
terrain_plateau_039,plateau,39,terrain_plateau_039_sg03,3,41,14,99,20,short,16.2779,hard,False
terrain_plateau_039,plateau,39,terrain_plateau_039_sg04,4,29,8,89,53,medium,21.3622,hard,False
terrain_plateau_039,plateau,39,terrain_plateau_039_sg05,5,29,8,119,9,medium,23.0938,hard,False
terrain_plateau_039,plateau,39,terrain_plateau_039_sg06,6,21,41,60,113,medium,24.7565,hard,False
terrain_plateau_039,plateau,39,terrain_plateau_039_sg07,7,75,119,107,29,medium,26.4098,hard,False
terrain_plateau_039,plateau,39,terrain_plateau_039_sg08,8,21,41,87,101,long,31.007,hard,False
terrain_plateau_039,plateau,39,terrain_plateau_039_sg09,9,17,46,101,109,long,33.3363,hard,False
terrain_plateau_039,plateau,39,terrain_plateau_039_sg10,10,59,14,112,117,long,36.2741,hard,True
terrain_plateau_040,plateau,40,terrain_plateau_040_sg01,1,60,98,98,89,short,11.6507,hard,False
terrain_plateau_040,plateau,40,terrain_plateau_040_sg02,2,14,63,21,113,short,13.8239,hard,False
terrain_plateau_040,plateau,40,terrain_plateau_040_sg03,3,19,70,32,13,short,16.0026,hard,False
terrain_plateau_040,plateau,40,terrain_plateau_040_sg04,4,26,114,37,42,medium,21.2459,hard,False
terrain_plateau_040,plateau,40,terrain_plateau_040_sg05,5,26,13,114,19,medium,23.1132,hard,False
terrain_plateau_040,plateau,40,terrain_plateau_040_sg06,6,38,33,49,109,medium,24.8961,hard,False
terrain_plateau_040,plateau,40,terrain_plateau_040_sg07,7,74,116,121,30,medium,26.6789,hard,False
terrain_plateau_040,plateau,40,terrain_plateau_040_sg08,8,33,101,101,37,long,31.7764,hard,False
terrain_plateau_040,plateau,40,terrain_plateau_040_sg09,9,37,42,96,100,long,34.0804,hard,False
terrain_plateau_040,plateau,40,terrain_plateau_040_sg10,10,17,52,121,105,long,36.3766,hard,True
terrain_plateau_041,plateau,41,terrain_plateau_041_sg01,1,27,25,72,19,short,11.9575,hard,False
terrain_plateau_041,plateau,41,terrain_plateau_041_sg02,2,8,111,21,62,short,14.0475,hard,False
terrain_plateau_041,plateau,41,terrain_plateau_041_sg03,3,75,70,113,34,short,16.1408,hard,False
terrain_plateau_041,plateau,41,terrain_plateau_041_sg04,4,26,92,93,73,medium,21.0387,hard,False
terrain_plateau_041,plateau,41,terrain_plateau_041_sg05,5,8,111,72,95,medium,22.6545,hard,False
terrain_plateau_041,plateau,41,terrain_plateau_041_sg06,6,11,105,16,13,medium,24.1414,hard,False
terrain_plateau_041,plateau,41,terrain_plateau_041_sg07,7,26,92,103,121,medium,25.5814,hard,False
terrain_plateau_041,plateau,41,terrain_plateau_041_sg08,8,26,92,75,7,long,29.4387,hard,False
terrain_plateau_041,plateau,41,terrain_plateau_041_sg09,9,13,29,86,108,long,31.4346,hard,False
terrain_plateau_041,plateau,41,terrain_plateau_041_sg10,10,13,29,97,113,long,34.2051,hard,True
terrain_plateau_042,plateau,42,terrain_plateau_042_sg01,1,67,58,106,42,short,11.6255,hard,False
terrain_plateau_042,plateau,42,terrain_plateau_042_sg02,2,35,15,84,26,short,13.6382,hard,False
terrain_plateau_042,plateau,42,terrain_plateau_042_sg03,3,45,104,99,87,short,15.7123,hard,False
terrain_plateau_042,plateau,42,terrain_plateau_042_sg04,4,8,97,46,40,medium,21.1359,hard,False
terrain_plateau_042,plateau,42,terrain_plateau_042_sg05,5,55,109,106,54,medium,23.1822,hard,False
terrain_plateau_042,plateau,42,terrain_plateau_042_sg06,6,76,54,96,110,medium,25.1729,hard,False
terrain_plateau_042,plateau,42,terrain_plateau_042_sg07,7,9,22,32,115,medium,27.1385,hard,False
terrain_plateau_042,plateau,42,terrain_plateau_042_sg08,8,54,94,114,27,long,31.9181,hard,False
terrain_plateau_042,plateau,42,terrain_plateau_042_sg09,9,36,7,36,121,long,33.8003,hard,False
terrain_plateau_042,plateau,42,terrain_plateau_042_sg10,10,53,10,64,104,long,35.8918,hard,True
terrain_plateau_043,plateau,43,terrain_plateau_043_sg01,1,15,14,22,55,short,11.4893,hard,False
terrain_plateau_043,plateau,43,terrain_plateau_043_sg02,2,15,14,17,64,short,13.3952,hard,False
terrain_plateau_043,plateau,43,terrain_plateau_043_sg03,3,70,84,78,31,short,15.2178,hard,False
terrain_plateau_043,plateau,43,terrain_plateau_043_sg04,4,6,71,71,82,medium,18.9769,hard,False
terrain_plateau_043,plateau,43,terrain_plateau_043_sg05,5,23,110,34,44,medium,20.2085,hard,False
terrain_plateau_043,plateau,43,terrain_plateau_043_sg06,6,94,96,102,15,medium,21.4061,hard,False
terrain_plateau_043,plateau,43,terrain_plateau_043_sg07,7,9,14,10,101,medium,22.648,hard,False
terrain_plateau_043,plateau,43,terrain_plateau_043_sg08,8,12,15,14,116,long,26.5106,hard,False
terrain_plateau_043,plateau,43,terrain_plateau_043_sg09,9,84,115,103,10,long,28.5839,hard,False
terrain_plateau_043,plateau,43,terrain_plateau_043_sg10,10,15,14,96,92,long,31.3377,hard,True
terrain_plateau_044,plateau,44,terrain_plateau_044_sg01,1,22,35,54,62,short,11.2109,hard,False
terrain_plateau_044,plateau,44,terrain_plateau_044_sg02,2,17,72,67,68,short,13.2182,hard,False
terrain_plateau_044,plateau,44,terrain_plateau_044_sg03,3,41,111,100,110,short,15.0669,hard,False
terrain_plateau_044,plateau,44,terrain_plateau_044_sg04,4,11,14,12,88,medium,18.8663,hard,False
terrain_plateau_044,plateau,44,terrain_plateau_044_sg05,5,25,115,101,120,medium,20.1416,hard,False
terrain_plateau_044,plateau,44,terrain_plateau_044_sg06,6,21,93,43,17,medium,21.4154,hard,False
terrain_plateau_044,plateau,44,terrain_plateau_044_sg07,7,17,72,78,29,medium,22.7162,hard,False
terrain_plateau_044,plateau,44,terrain_plateau_044_sg08,8,8,9,17,110,long,26.5211,hard,False
terrain_plateau_044,plateau,44,terrain_plateau_044_sg09,9,21,93,120,83,long,28.4781,hard,False
terrain_plateau_044,plateau,44,terrain_plateau_044_sg10,10,61,118,95,11,long,31.0064,hard,True
terrain_plateau_045,plateau,45,terrain_plateau_045_sg01,1,31,85,63,117,short,11.6346,hard,False
terrain_plateau_045,plateau,45,terrain_plateau_045_sg02,2,93,117,108,70,short,13.6626,hard,False
terrain_plateau_045,plateau,45,terrain_plateau_045_sg03,3,14,82,61,119,short,15.6822,hard,False
terrain_plateau_045,plateau,45,terrain_plateau_045_sg04,4,26,27,104,19,medium,20.9401,hard,False
terrain_plateau_045,plateau,45,terrain_plateau_045_sg05,5,8,76,86,106,medium,23.0291,hard,False
terrain_plateau_045,plateau,45,terrain_plateau_045_sg06,6,10,14,44,99,medium,24.9781,hard,False
terrain_plateau_045,plateau,45,terrain_plateau_045_sg07,7,22,87,105,69,medium,26.7574,hard,False
terrain_plateau_045,plateau,45,terrain_plateau_045_sg08,8,57,104,114,16,long,31.6404,hard,False
terrain_plateau_045,plateau,45,terrain_plateau_045_sg09,9,33,16,87,99,long,33.727,hard,False
terrain_plateau_045,plateau,45,terrain_plateau_045_sg10,10,41,93,114,16,long,35.9598,hard,True
terrain_plateau_046,plateau,46,terrain_plateau_046_sg01,1,108,17,109,62,short,11.562,hard,False
terrain_plateau_046,plateau,46,terrain_plateau_046_sg02,2,75,22,119,44,short,13.6628,hard,False
terrain_plateau_046,plateau,46,terrain_plateau_046_sg03,3,56,24,115,26,short,15.709,hard,False
terrain_plateau_046,plateau,46,terrain_plateau_046_sg04,4,26,58,83,33,medium,20.2702,hard,False
terrain_plateau_046,plateau,46,terrain_plateau_046_sg05,5,82,109,116,37,medium,21.934,hard,False
terrain_plateau_046,plateau,46,terrain_plateau_046_sg06,6,91,20,104,105,medium,23.6279,hard,False
terrain_plateau_046,plateau,46,terrain_plateau_046_sg07,7,81,105,97,20,medium,25.3194,hard,False
terrain_plateau_046,plateau,46,terrain_plateau_046_sg08,8,14,119,112,79,long,29.5733,hard,False
terrain_plateau_046,plateau,46,terrain_plateau_046_sg09,9,41,29,105,92,long,31.428,hard,False
terrain_plateau_046,plateau,46,terrain_plateau_046_sg10,10,24,109,78,26,long,33.8782,hard,True
terrain_plateau_047,plateau,47,terrain_plateau_047_sg01,1,43,44,85,39,short,11.4021,hard,False
terrain_plateau_047,plateau,47,terrain_plateau_047_sg02,2,75,18,118,42,short,13.4055,hard,False
terrain_plateau_047,plateau,47,terrain_plateau_047_sg03,3,73,62,99,108,short,15.3291,hard,False
terrain_plateau_047,plateau,47,terrain_plateau_047_sg04,4,28,94,99,108,medium,19.7703,hard,False
terrain_plateau_047,plateau,47,terrain_plateau_047_sg05,5,60,50,61,121,medium,21.2679,hard,False
terrain_plateau_047,plateau,47,terrain_plateau_047_sg06,6,41,46,72,113,medium,22.6857,hard,False
